Year,Month,Day,Time(hhmmss.mm)UTC,Latitude,Longitude,Magnitude,Depth,Catalog
  1986,09,28,202548.07, 24.015, 122.504,4.5, 26,PDE  
  1986,10,14,020846   , 24.042, 122.377,4.8, 61,PDE  
  1986,10,27,080704.52, 23.983, 123.229,4.4, 33,PDE  
  1986,10,28,202518.12, 24.517, 123.295,4.6, 33,PDE  
  1986,11,06,161106.91, 24.671, 122.447,4.9, 27,PDE  
  1986,11,14,223422.65, 24.042, 121.956,5.3, 33,PDE  
  1986,11,14,230437.09, 23.866, 121.711,6.3, 33,PDE  
  1986,11,14,232923.33, 23.963, 121.812,5.0, 33,PDE  
  1986,11,14,235624.17, 23.818, 121.988,4.8, 33,PDE  
  1986,11,15,001742.83, 23.882, 121.803,5.3, 33,PDE  
  1986,11,15,003810.29, 23.703, 121.869,4.5, 33,PDE  
  1986,11,15,010002.16, 23.955, 121.839,5.4, 33,PDE  
  1986,11,15,021048.89, 23.954, 121.881,4.2, 33,PDE  
  1986,11,15,030747.32, 23.946, 121.877,4.4, 33,PDE  
  1986,11,15,031359.43, 24.086, 122.363,4.7, 33,PDE  
  1986,11,15,032459.74, 23.975, 121.814,5.0, 33,PDE  
  1986,11,15,035254.05, 23.826, 121.732,4.0, 33,PDE  
  1986,11,15,042408.43, 23.884, 121.835,4.5, 33,PDE  
  1986,11,15,051432.41, 23.660, 122.166,4.8, 33,PDE  
  1986,11,15,053619.78, 23.851, 121.873,   , 33,PDE  
  1986,11,15,055212.59, 23.831, 121.718,4.3, 33,PDE  
  1986,11,15,072407.21, 23.877, 121.677,5.8, 28,PDE  
  1986,11,15,090248.36, 23.770, 121.896,4.4, 33,PDE  
  1986,11,15,092831.98, 23.935, 121.960,4.5, 33,PDE  
  1986,11,15,150332.12, 23.957, 121.984,4.0, 33,PDE  
  1986,11,15,153708.76, 23.700, 121.794,4.4, 33,PDE  
  1986,11,15,154858.16, 24.158, 121.942,4.3, 33,PDE  
  1986,11,15,161250.33, 23.923, 122.039,4.9, 33,PDE  
  1986,11,15,205131.45, 24.297, 122.131,4.5, 33,PDE  
  1986,11,15,214527.08, 24.023, 121.710,4.8, 33,PDE  
  1986,11,16,052614.21, 24.371, 121.873,4.2, 33,PDE  
  1986,11,16,070724.61, 23.800, 121.885,4.9, 33,PDE  
  1986,11,16,131357.69, 23.819, 121.787,5.0, 33,PDE  
  1986,11,16,133111.20, 23.872, 121.781,4.5, 33,PDE  
  1986,11,16,141507.50, 24.138, 121.867,4.0, 33,PDE  
  1986,11,16,213047.53, 23.674, 121.822,4.1, 33,PDE  
  1986,11,17,022117.90, 23.837, 121.709,4.0, 33,PDE  
  1986,11,17,131947.97, 24.071, 121.913,4.3, 33,PDE  
  1986,11,17,204014.78, 24.204, 121.845,4.3, 33,PDE  
  1986,11,17,211355.23, 23.978, 122.083,5.0, 33,PDE  
  1986,11,18,014258.67, 24.147, 122.253,4.8, 33,PDE  
  1986,11,18,025052.34, 24.170, 121.863,4.1, 33,PDE  
  1986,11,18,084913.92, 24.008, 121.787,5.2, 33,PDE  
  1986,11,18,141015.43, 24.214, 121.693,   , 33,PDE  
  1986,11,18,153107.89, 23.937, 122.112,4.8, 33,PDE  
  1986,11,19,004936.15, 23.917, 121.877,4.3, 33,PDE  
  1986,11,19,032652.94, 24.020, 121.890,4.9, 33,PDE  
  1986,11,19,192821.23, 23.977, 121.762,4.1, 33,PDE  
  1986,11,20,012807.65, 24.096, 121.813,4.3, 33,PDE  
  1986,11,24,032924.62, 23.890, 122.748,4.3, 33,PDE  
  1986,11,24,040615.19, 24.514, 123.501,4.7, 26,PDE  
  1986,11,24,043952.80, 23.915, 121.892,4.3, 30,PDE  
  1986,11,24,133912.30, 24.256, 121.894,3.9, 33,PDE  
  1986,11,24,145153.09, 23.933, 121.932,4.0, 33,PDE  
  1986,11,26,094944.26, 24.215, 121.858,4.8, 32,PDE  
  1986,11,27,214042.42, 23.948, 122.529,5.0, 28,PDE  
  1986,11,29,220914.63, 24.747, 122.727,4.9, 27,PDE  
  1986,11,30,030351.07, 23.950, 121.960,5.1, 33,PDE  
  1986,12,03,091304.36, 24.282, 122.229,3.9, 41,PDE  
  1986,12,04,110018.68, 24.769, 122.314,4.8, 38,PDE  
  1986,12,04,183147.59, 24.124, 121.983,4.0, 33,PDE  
  1986,12,07,042705.77, 24.179, 121.945,4.7, 32,PDE  
  1986,12,08,093819.54, 24.104, 122.152,4.9, 33,PDE  
  1986,12,10,095310.05, 23.643, 126.221,   , 33,PDE  
  1986,12,10,104001.45, 23.859, 121.797,4.8, 33,PDE  
  1986,12,10,235521.05, 24.968, 121.813,5.2,103,PDE  
  1986,12,11,144256.29, 24.073, 121.955,4.3, 33,PDE  
  1986,12,22,040400.83, 24.344, 122.172,4.8, 36,PDE  
  1986,12,23,012940.04, 24.048, 121.817,4.1, 33,PDE  
  1986,12,23,225647.45, 24.195, 122.121,3.5, 33,PDE  
  1986,12,29,222446.74, 24.437, 122.567,4.8, 12,PDE  
  1987,01,05,045408.35, 24.221, 122.159,3.6, 33,PDE  
  1987,01,06,050748.13, 23.976, 121.729,5.8, 38,PDE  
  1987,01,06,234616.81, 24.011, 121.783,4.1, 40,PDE  
  1987,01,07,171149.16, 25.285, 123.989,   , 33,PDE  
  1987,01,09,003026.44, 24.962, 123.522,4.8, 33,PDE  
  1987,01,11,121227.22, 24.006, 122.363,4.0, 33,PDE  
  1987,01,16,120427.09, 25.179, 122.866,4.0,195,PDE  
  1987,01,22,175836.54, 23.888, 121.898,   , 10,PDE  
  1987,01,27,233416.26, 24.171, 122.828,4.6, 60,PDE  
  1987,01,29,020616.33, 24.607, 122.421,4.1, 75,PDE  
  1987,02,01,090814.93, 24.107, 122.485,5.2, 40,PDE  
  1987,02,04,121522.96, 24.523, 121.868,5.0, 70,PDE  
  1987,02,06,174120.92, 24.103, 121.854,4.1, 33,PDE  
  1987,02,10,121558.57, 24.210, 125.125,4.1, 30,PDE  
  1987,02,20,131035.49, 24.169, 122.098,3.9, 33,PDE  
  1987,02,21,204904.51, 25.103, 122.322,4.4, 79,PDE  
  1987,02,23,074525.72, 24.647, 123.286,4.4, 33,PDE  
  1987,02,23,150356.85, 24.969, 123.803,4.7, 33,PDE  
  1987,02,23,181901.80, 25.146, 123.936,4.7, 17,PDE  
  1987,03,03,223819.19, 23.994, 121.789,   ,113,PDE  
  1987,03,04,025547.98, 24.134, 121.945,3.9, 33,PDE  
  1987,03,07,152542.85, 24.658, 123.238,4.1, 33,PDE  
  1987,03,11,021502.60, 25.066, 123.113,4.8,164,PDE  
  1987,03,14,231455.66, 24.019, 122.331,4.4, 37,PDE  
  1987,03,15,050653.20, 24.945, 127.096,5.5, 22,PDE  
  1987,03,19,071335.89, 24.127, 122.211,4.4, 34,PDE  
  1987,03,21,131508.93, 25.314, 125.400,4.6, 90,PDE  
  1987,04,11,171743.53, 23.596, 121.683,4.2, 12,PDE  
  1987,04,11,181328.34, 23.986, 122.027,5.6, 55,PDE  
  1987,04,17,051049.17, 24.152, 122.295,4.7, 33,PDE  
  1987,04,18,124936.95, 24.009, 121.868,5.0, 29,PDE  
  1987,04,18,212245.49, 23.998, 121.793,3.9, 26,PDE  
  1987,04,23,170603.55, 24.039, 123.579,4.5, 50,PDE  
  1987,04,23,204044.29, 23.991, 121.845,4.2, 37,PDE  
  1987,05,20,070540.01, 24.221, 125.314,4.7, 33,PDE  
  1987,05,20,071119.73, 24.213, 125.177,4.8, 42,PDE  
  1987,05,20,220101.95, 24.262, 125.302,4.3, 54,PDE  
  1987,05,21,122527.03, 24.196, 125.183,5.1, 41,PDE  
  1987,05,21,123422.56, 24.159, 125.514,4.6, 33,PDE  
  1987,05,21,133942.54, 24.215, 125.226,4.5, 43,PDE  
  1987,05,21,135259.31, 24.164, 125.463,4.4, 44,PDE  
  1987,05,21,143020.79, 24.346, 123.058,4.7, 46,PDE  
  1987,05,21,153608.82, 24.214, 125.234,4.9, 39,PDE  
  1987,06,01,200058.69, 24.795, 122.215,4.3, 33,PDE  
  1987,06,01,213337.97, 24.953, 122.366,4.7,161,PDE  
  1987,06,12,110434.68, 24.078, 125.092,4.8, 31,PDE  
  1987,06,14,030719.41, 23.865, 121.849,   , 33,PDE  
  1987,06,21,222442.75, 23.973, 125.437,4.3, 23,PDE  
  1987,06,24,223839.65, 24.410, 121.979,4.6, 41,PDE  
  1987,06,28,223803.11, 24.665, 122.521,4.8,122,PDE  
  1987,06,30,124747.55, 23.943, 121.842,4.1, 28,PDE  
  1987,07,31,163444.30, 24.046, 121.809,4.8, 37,PDE  
  1987,08,06,195739.64, 24.031, 122.546,4.4, 35,PDE  
  1987,08,11,021441.81, 24.287, 123.389,4.9, 62,PDE  
  1987,08,27,111810.32, 23.577, 124.331,3.9, 33,PDE  
  1987,09,02,003713.70, 24.510, 123.261,5.0, 79,PDE  
  1987,09,10,031156.78, 23.424, 122.996,4.3, 33,PDE  
  1987,09,16,090952.66, 24.355, 125.264,4.8, 52,PDE  
  1987,10,18,023800.09, 24.778, 123.284,4.9,106,PDE  
  1987,10,22,092638.39, 23.443, 121.736,4.2, 33,PDE  
  1987,10,29,091055.58, 23.948, 121.698,4.1, 29,PDE  
  1987,11,10,043308.75, 24.396, 121.713,5.0, 41,PDE  
  1987,11,13,081157.90, 23.913, 121.869,3.7, 33,PDE  
  1987,11,16,212438.46, 23.896, 122.930,   , 33,PDE  
  1987,11,17,205949.45, 24.149, 122.271,4.0, 33,PDE  
  1987,11,18,120449.35, 24.969, 123.933,4.9,116,PDE  
  1987,11,25,091538.74, 23.590, 121.739,4.7, 33,PDE  
  1987,11,30,064735.42, 24.957, 122.023,4.4, 33,PDE  
  1987,12,06,023616.46, 23.995, 121.811,4.0, 42,PDE  
  1987,12,13,002402.99, 24.039, 122.859,   , 31,PDE  
  1987,12,14,152957.49, 24.105, 121.863,4.3, 33,PDE  
  1987,12,16,065315.54, 23.434, 121.741,4.6, 47,PDE  
  1987,12,16,074748.51, 22.997, 122.118,4.0, 33,PDE  
  1987,12,21,154723.78, 24.398, 122.222,3.1, 33,PDE  
  1987,12,21,154916.13, 24.255, 122.256,4.2, 33,PDE  
  1987,12,27,071609.49, 24.399, 122.536,4.3, 33,PDE  
  1988,01,02,010522.17, 23.856, 121.728,3.8, 50,PDE  
  1988,01,06,180859.88, 23.987, 122.791,4.6, 10,PDE  
  1988,01,06,182522.74, 23.832, 122.604,3.7, 10,PDE  
  1988,01,08,041042.31, 25.061, 126.816,4.3,156,PDE  
  1988,01,13,153501.17, 24.149, 122.086,4.4, 48,PDE  
  1988,01,18,115228.94, 24.373, 122.552,   , 33,PDE  
  1988,01,19,205815.51, 23.680, 122.936,   , 33,PDE  
  1988,01,20,104908.74, 25.290, 124.652,4.9,  7,PDE  
  1988,01,20,202316.38, 25.318, 124.896,4.6, 37,PDE  
  1988,01,29,071759   , 24.029, 121.742,   , 26,PDE  
  1988,01,30,052645.82, 23.792, 121.813,4.8, 38,PDE  
  1988,01,31,113940.35, 24.728, 122.613,   ,102,PDE  
  1988,02,02,233355.03, 23.495, 122.055,   , 10,PDE  
  1988,02,10,191300.89, 24.163, 122.140,   , 10,PDE  
  1988,02,12,191535.43, 23.855, 122.477,5.6, 34,PDE  
  1988,02,12,194220.64, 23.655, 122.904,   , 33,PDE  
  1988,02,13,024453.68, 23.807, 122.604,4.1, 33,PDE  
  1988,02,14,090323.70, 23.952, 122.582,4.2, 33,PDE  
  1988,02,14,090641.19, 23.938, 122.657,4.1, 33,PDE  
  1988,02,14,112600.79, 23.962, 122.641,4.3, 28,PDE  
  1988,02,14,145059.59, 23.982, 122.537,4.9, 39,PDE  
  1988,02,14,155456.84, 23.990, 122.585,5.0, 37,PDE  
  1988,02,14,160313.88, 24.006, 122.537,5.1, 43,PDE  
  1988,02,14,161612.22, 23.978, 122.512,5.1, 39,PDE  
  1988,02,17,190649.51, 23.832, 122.334,   , 10,PDE  
  1988,03,02,200859.49, 25.132, 122.282,4.6, 33,PDE  
  1988,03,03,032120.14, 23.851, 121.835,4.9, 34,PDE  
  1988,03,12,124630.91, 23.753, 121.714,4.6, 52,PDE  
  1988,03,13,013924.39, 24.463, 122.190,4.6, 62,PDE  
  1988,03,16,003750.21, 24.503, 125.795,4.2, 67,PDE  
  1988,03,20,025109.29, 25.172, 125.897,4.5, 33,PDE  
  1988,03,22,193959.26, 24.862, 123.070,   ,150,PDE  
  1988,03,23,014202.58, 25.174, 122.713,4.1,237,PDE  
  1988,03,23,191931.47, 23.890, 122.593,4.5, 33,PDE  
  1988,03,24,121430.06, 24.137, 122.773,   , 10,PDE  
  1988,03,27,112930.52, 24.753, 121.815,   ,143,PDE  
  1988,04,01,063435.72, 24.053, 122.133,   , 10,PDE  
  1988,04,01,083032.87, 24.056, 122.160,   , 10,PDE  
  1988,04,04,052849.99, 23.947, 122.411,   , 10,PDE  
  1988,04,07,034133.21, 23.928, 121.716,4.2, 10,PDE  
  1988,04,07,043628.78, 23.904, 121.775,   , 10,PDE  
  1988,04,07,052310.01, 23.867, 121.730,   , 10,PDE  
  1988,04,07,140928.43, 23.851, 121.693,   , 10,PDE  
  1988,04,09,092627.24, 25.058, 124.319,   , 33,PDE  
  1988,04,11,090150.63, 23.805, 121.696,   , 10,PDE  
  1988,04,14,072800.54, 23.699, 122.637,   , 33,PDE  
  1988,04,21,160151.55, 24.771, 122.737,3.9,116,PDE  
  1988,04,21,162729.43, 23.824, 121.734,4.3, 11,PDE  
  1988,04,21,164557.83, 23.822, 121.692,   , 10,PDE  
  1988,04,21,165253.92, 23.814, 121.745,   , 10,PDE  
  1988,04,24,200329.18, 23.478, 121.851,5.5, 43,PDE  
  1988,04,26,000756.79, 24.054, 125.647,4.5, 33,PDE  
  1988,05,16,084239.90, 24.428, 126.771,4.4, 33,PDE  
  1988,05,20,172909.15, 24.017, 122.562,4.2, 44,PDE  
  1988,05,21,001713.58, 23.959, 123.870,5.3, 33,PDE  
  1988,05,25,022816.82, 24.212, 125.767,4.2, 33,PDE  
  1988,05,27,215153.21, 24.578, 122.009,4.5, 57,PDE  
  1988,06,04,123220.71, 23.894, 125.477,4.2, 33,PDE  
  1988,06,04,143110.04, 24.826, 126.521,4.7, 67,PDE  
  1988,06,06,202312.62, 23.963, 121.680,3.9, 33,PDE  
  1988,06,07,181824.93, 24.396, 123.049,4.5, 33,PDE  
  1988,06,08,051858.12, 25.254, 123.723,   ,189,PDE  
  1988,06,13,200103.89, 25.319, 125.604,4.3, 33,PDE  
  1988,06,21,143343.57, 24.322, 123.599,4.6, 33,PDE  
  1988,06,25,063432.99, 23.923, 121.752,   , 10,PDE  
  1988,06,27,113535.88, 23.907, 122.475,4.0, 10,PDE  
  1988,07,06,030014.52, 25.188, 128.391,4.6, 33,PDE  
  1988,07,12,211248.52, 24.866, 125.316,4.6, 55,PDE  
  1988,07,12,232301.54, 24.907, 123.146,4.5,136,PDE  
  1988,07,14,080907.34, 25.211, 123.475,4.8,179,PDE  
  1988,08,07,124813.14, 24.842, 127.786,4.9, 33,PDE  
  1988,08,09,165136.56, 24.206, 122.307,5.3, 52,PDE  
  1988,08,19,181008.94, 24.704, 122.511,5.2, 98,PDE  
  1988,08,22,103506.18, 23.457, 122.059,   , 10,PDE  
  1988,08,23,191017.81, 23.776, 122.320,   , 10,PDE  
  1988,08,24,104652.36, 23.915, 122.409,   , 10,PDE  
  1988,08,27,210033.89, 25.098, 122.317,4.6, 33,PDE  
  1988,08,28,153453.76, 24.068, 122.403,5.2, 45,PDE  
  1988,08,29,121747.06, 24.575, 122.492,3.9, 32,PDE  
  1988,09,04,024054.29, 23.959, 122.950,4.4, 33,PDE  
  1988,09,04,165516.80, 23.779, 121.797,   , 10,PDE  
  1988,09,05,100633.41, 24.342, 122.096,   , 33,PDE  
  1988,09,06,150535.94, 24.448, 121.938,   , 10,PDE  
  1988,09,06,163423.11, 24.765, 122.115,4.4, 10,PDE  
  1988,09,06,164205.37, 24.733, 122.043,4.7, 10,PDE  
  1988,09,08,103653.14, 24.899, 122.233,4.6, 10,PDE  
  1988,09,08,120353.40, 24.828, 121.919,4.1, 10,PDE  
  1988,09,08,154208.24, 24.794, 122.061,3.1, 10,PDE  
  1988,09,08,185442.48, 24.084, 122.392,4.4, 39,PDE  
  1988,09,08,214234.81, 24.592, 122.050,4.1, 10,PDE  
  1988,09,12,144627.62, 23.950, 122.017,   , 33,PDE  
  1988,09,15,152438.09, 24.490, 123.380,   , 33,PDE  
  1988,09,18,153825.57, 24.549, 122.319,5.3, 82,PDE  
  1988,09,23,180433.47, 24.171, 122.299,4.2, 45,PDE  
  1988,09,26,012927.48, 23.926, 126.624,5.4, 15,PDE  
  1988,10,02,204335.13, 24.900, 127.331,4.9, 33,PDE  
  1988,10,10,102716.59, 23.811, 121.825,3.8, 33,PDE  
  1988,10,12,104606.15, 24.823, 121.800,4.9,112,PDE  
  1988,11,04,215636.11, 25.148, 128.158,4.6, 33,PDE  
  1988,11,07,044024.17, 25.038, 123.384,4.9,156,PDE  
  1988,11,10,190138.30, 23.428, 121.862,4.3, 10,PDE  
  1988,12,06,233053.45, 24.949, 123.159,4.2,142,PDE  
  1988,12,10,115239.95, 24.696, 122.325,4.7, 10,PDE  
  1988,12,27,185148.90, 24.007, 122.803,5.1, 21,PDE  
  1988,12,30,174028.44, 24.197, 123.217,4.7, 33,PDE  
  1989,01,01,115739.31, 24.956, 122.103,3.5, 10,PDE  
  1989,01,14,194147.20, 24.562, 126.581,4.7, 33,PDE  
  1989,01,22,184329.54, 24.799, 122.019,4.1,  5,PDE  
  1989,01,23,190707.98, 25.309, 124.276,4.6, 33,PDE  
  1989,01,31,031201.89, 24.545, 124.359,4.6, 60,PDE  
  1989,02,03,061440.64, 24.921, 121.748,4.4, 33,PDE  
  1989,02,03,184649.75, 25.098, 124.568,4.3, 33,PDE  
  1989,02,04,094453.22, 24.155, 123.305,5.1, 53,PDE  
  1989,02,04,163016.22, 23.221, 122.093,   , 10,PDE  
  1989,02,09,133819.88, 23.215, 123.384,4.8,  7,PDE  
  1989,02,21,091922.63, 24.084, 123.631,4.5, 54,PDE  
  1989,02,21,105526.76, 24.831, 122.641,   , 10,PDE  
  1989,02,23,112758.30, 24.269, 123.255,4.5, 10,PDE  
  1989,02,24,030512.18, 23.625, 123.551,4.0, 33,PDE  
  1989,02,25,135611.57, 23.746, 121.924,   , 33,PDE  
  1989,02,28,210258.06, 24.076, 123.694,4.3, 33,PDE  
  1989,03,05,074602.44, 24.036, 122.672,   , 10,PDE  
  1989,03,09,005347.79, 24.846, 123.754,4.4, 33,PDE  
  1989,03,18,120333.13, 24.909, 128.145,4.5, 33,PDE  
  1989,03,20,023650.33, 24.240, 125.174,5.4, 29,PDE  
  1989,03,20,084905.75, 24.764, 124.975,4.2, 83,PDE  
  1989,03,23,053346.62, 23.832, 122.593,4.9, 34,PDE  
  1989,03,28,215904.03, 24.404, 123.501,   , 26,PDE  
  1989,03,30,030348.96, 23.811, 121.852,   , 21,PDE  
  1989,04,04,201052.15, 25.017, 123.359,5.0,141,PDE  
  1989,04,15,223332.50, 24.828, 122.440,4.5,117,PDE  
  1989,04,17,163054.35, 23.695, 122.363,4.3, 33,PDE  
  1989,04,17,195354.69, 23.417, 123.407,4.5, 24,PDE  
  1989,04,22,074441.63, 24.943, 123.940,4.5,108,PDE  
  1989,04,22,135549.78, 24.172, 125.239,4.2, 33,PDE  
  1989,04,28,123119.07, 24.840, 122.263,3.9,100,PDE  
  1989,05,06,162507.90, 23.846, 122.001,3.5, 33,PDE  
  1989,05,15,180538.29, 24.087, 122.278,5.2, 46,PDE  
  1989,05,20,122843.11, 23.333, 125.822,5.1, 33,PDE  
  1989,06,02,031835.14, 24.013, 122.363,4.9, 39,PDE  
  1989,06,04,102818.09, 23.804, 121.834,   , 10,PDE  
  1989,06,13,092928.95, 23.890, 122.499,   , 10,PDE  
  1989,06,29,194538.41, 25.251, 124.412,4.2,122,PDE  
  1989,07,03,160641.29, 23.887, 122.861,4.2, 33,PDE  
  1989,07,04,101406.38, 23.979, 122.560,5.0, 34,PDE  
  1989,07,05,132841.94, 24.003, 122.635,4.8, 28,PDE  
  1989,07,07,020004.70, 24.844, 125.066,   , 33,PDE  
  1989,07,09,153143.13, 23.624, 122.808,   , 33,PDE  
  1989,07,11,004141.56, 24.323, 123.193,   , 25,PDE  
  1989,07,13,085130.51, 24.821, 122.645,   ,108,PDE  
  1989,07,14,171945.36, 23.012, 121.888,4.3, 33,PDE  
  1989,07,15,060445.55, 25.330, 127.926,4.4, 33,PDE  
  1989,07,15,222724.15, 23.488, 123.333,4.6, 23,PDE  
  1989,07,17,075206.20, 23.472, 122.070,   , 10,PDE  
  1989,07,28,161815.87, 23.489, 121.758,4.2, 37,PDE  
  1989,08,02,212617.78, 23.302, 123.463,4.9, 31,PDE  
  1989,08,03,113120.43, 23.043, 121.965,6.4, 10,PDE  
  1989,08,03,113648.43, 22.979, 122.004,4.8, 10,PDE  
  1989,08,03,114018.25, 23.083, 121.957,4.6, 10,PDE  
  1989,08,03,114507.53, 23.099, 121.998,4.5, 10,PDE  
  1989,08,03,115509.49, 23.088, 121.875,4.2, 10,PDE  
  1989,08,03,144931.77, 23.063, 121.918,4.2, 10,PDE  
  1989,08,04,064656.96, 23.096, 121.916,   , 10,PDE  
  1989,08,04,153234.98, 23.053, 121.901,4.4, 10,PDE  
  1989,08,05,053249.50, 23.114, 121.904,   , 10,PDE  
  1989,08,05,163816.50, 23.054, 121.934,   , 10,PDE  
  1989,08,05,181547.03, 23.086, 121.950,   , 10,PDE  
  1989,08,05,183542.38, 23.075, 121.904,   , 10,PDE  
  1989,08,05,190125.88, 23.067, 121.852,   , 10,PDE  
  1989,08,05,221303.47, 23.074, 121.862,   , 10,PDE  
  1989,08,07,000325.83, 23.132, 121.829,   , 10,PDE  
  1989,08,07,001048.21, 23.273, 121.758,   , 10,PDE  
  1989,08,07,174709.70, 23.119, 121.910,   , 10,PDE  
  1989,08,10,210424.91, 24.136, 121.763,   , 10,PDE  
  1989,08,21,231241.44, 24.094, 122.478,6.3, 42,PDE  
  1989,08,22,003500.83, 23.907, 122.353,   , 10,PDE  
  1989,08,22,014928.39, 23.892, 122.425,   , 10,PDE  
  1989,08,22,114401.67, 24.020, 122.507,4.0, 33,PDE  
  1989,08,22,195941.02, 24.003, 122.647,4.3, 35,PDE  
  1989,08,22,200238.13, 23.957, 122.610,5.0, 37,PDE  
  1989,08,22,232425.68, 24.360, 123.126,4.3, 42,PDE  
  1989,08,25,013945.68, 24.030, 122.524,4.1, 44,PDE  
  1989,09,06,121657.87, 24.048, 122.562,4.5, 23,PDE  
  1989,09,06,133938.11, 23.993, 122.569,5.0, 32,PDE  
  1989,09,07,081833.17, 23.883, 121.688,4.8, 14,PDE  
  1989,09,07,124944.01, 23.910, 122.773,   , 10,PDE  
  1989,09,07,192935.06, 23.931, 122.743,4.4, 10,PDE  
  1989,09,09,080253.73, 23.952, 122.644,3.7, 10,PDE  
  1989,09,09,095309.23, 23.303, 122.082,   , 10,PDE  
  1989,09,16,015413.15, 24.035, 123.859,4.3, 33,PDE  
  1989,09,24,100506.79, 25.079, 123.698,4.8,132,PDE  
  1989,10,01,125046.81, 25.118, 122.210,4.2,206,PDE  
  1989,10,01,203321.29, 23.910, 122.893,   , 10,PDE  
  1989,10,02,103326.21, 24.433, 122.369,   , 33,PDE  
  1989,10,07,223642.55, 24.309, 122.008,   , 10,PDE  
  1989,10,09,053409.50, 23.200, 122.060,   , 10,PDE  
  1989,10,10,072537.34, 23.121, 121.823,   , 10,PDE  
  1989,10,13,122440.34, 23.925, 121.826,   , 33,PDE  
  1989,10,13,160709   , 24.815, 122.698,4.6, 33,PDE  
  1989,10,14,020840.21, 23.998, 122.639,   , 10,PDE  
  1989,10,14,203838.96, 24.102, 122.510,   , 10,PDE  
  1989,10,17,113513.01, 24.330, 123.477,5.1, 27,PDE  
  1989,10,17,120630.98, 24.018, 122.469,   , 10,PDE  
  1989,10,22,111319.51, 23.711, 121.713,   , 27,PDE  
  1989,10,23,101653.12, 24.102, 122.346,2.0, 50,PDE  
  1989,10,25,151349.24, 23.934, 122.581,   ,  5,PDE  
  1989,10,28,202625.64, 24.702, 122.289,   , 10,PDE  
  1989,10,29,075428.17, 23.626, 122.020,   , 10,PDE  
  1989,11,03,113107.53, 24.287, 121.910,   , 10,PDE  
  1989,11,05,042219.77, 25.150, 124.672,4.6, 89,PDE  
  1989,11,06,080917.38, 24.876, 122.163,4.2, 10,PDE  
  1989,11,12,053244.35, 23.924, 122.343,   , 10,PDE  
  1989,11,14,004407.34, 24.451, 124.842,4.4, 33,PDE  
  1989,11,14,085455.26, 24.450, 122.037,   , 33,PDE  
  1989,11,18,032749.88, 24.021, 121.891,4.2, 28,PDE  
  1989,11,21,014115.29, 23.965, 122.652,   , 10,PDE  
  1989,11,26,195959.36, 24.392, 122.710,   , 65,PDE  
  1989,11,27,025312.33, 23.851, 121.822,   , 10,PDE  
  1989,12,10,201549.41, 23.763, 121.854,   , 10,PDE  
  1989,12,12,142000.17, 23.800, 122.357,   , 10,PDE  
  1989,12,15,062416.32, 24.555, 125.826,4.6, 33,PDE  
  1989,12,15,073150.12, 24.395, 122.232,4.1, 33,PDE  
  1989,12,17,111458.74, 22.974, 125.930,4.9, 33,PDE  
  1989,12,21,222110.27, 24.035, 122.338,4.8, 17,PDE  
  1989,12,22,100040.51, 23.892, 122.706,   , 10,PDE  
  1989,12,30,215644.74, 23.176, 121.793,   , 10,PDE  
  1989,12,30,232025.98, 24.035, 121.753,   , 46,PDE  
  1990,01,04,130501.34, 24.196, 121.909,4.2, 30,PDE  
  1990,01,04,180857.09, 23.429, 121.923,4.0, 10,PDE  
  1990,01,15,124225.91, 24.403, 122.147,5.1, 24,PDE  
  1990,01,18,084939.77, 24.344, 122.413,   , 10,PDE  
  1990,01,20,021129.43, 24.641, 122.641,4.3, 10,PDE  
  1990,01,21,094919.58, 23.605, 121.698,3.9, 27,PDE  
  1990,01,23,031540.07, 24.703, 122.565,4.8,117,PDE  
  1990,02,01,033329.66, 24.296, 123.775,4.6, 10,PDE  
  1990,02,04,061537.46, 24.426, 122.446,   , 10,PDE  
  1990,02,07,141654.67, 25.000, 123.511,3.9, 33,PDE  
  1990,02,08,045659.81, 24.542, 123.604,4.0, 33,PDE  
  1990,02,08,103604.20, 25.180, 123.716,3.6,138,PDE  
  1990,02,08,120729.75, 25.170, 123.688,4.4, 37,PDE  
  1990,02,08,132415.26, 24.895, 123.670,   , 33,PDE  
  1990,02,08,141359.39, 25.176, 123.630,4.7, 51,PDE  
  1990,02,14,075810.10, 24.092, 122.612,4.4, 33,PDE  
  1990,02,15,202314.07, 24.046, 122.666,   , 10,PDE  
  1990,02,16,042559.24, 23.852, 121.835,4.0, 33,PDE  
  1990,02,25,125705.77, 23.367, 121.785,4.1, 48,PDE  
  1990,03,06,051902.42, 25.019, 126.856,4.2, 33,PDE  
  1990,03,06,053556.63, 25.212, 127.038,4.2, 33,PDE  
  1990,03,06,150753.40, 23.747, 121.990,3.7, 33,PDE  
  1990,03,14,183556.97, 23.971, 122.992,   , 33,PDE  
  1990,03,16,163346.06, 23.771, 123.359,4.5, 33,PDE  
  1990,03,17,000243.98, 24.090, 122.618,   , 33,PDE  
  1990,04,05,002115.04, 23.547, 121.722,5.2, 35,PDE  
  1990,04,08,231041.28, 23.392, 121.674,3.3, 14,PDE  
  1990,04,15,103043.26, 22.908, 124.485,4.8, 37,PDE  
  1990,04,15,224408.12, 24.379, 122.046,5.0, 44,PDE  
  1990,04,20,153405.42, 24.736, 122.890,3.8, 93,PDE  
